Unnamed: 0,g5,g10,g15,g20,g25,g30,totals,longitudes,latitudes,transforms,utm,zone_number,hemisphere,epsg,lat,long,path
7366,0,0,0,0,0,0,8,9541158.179890571,608395.7031862843,"| 10.00, 0.00, 603570.00|
| 0.00,-10.00, 9541160.00|
| 0.00, 0.00, 1.00|",36S,36,S,32736,-4.150608062724556,33.976622190460006,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_36S_29-0000037632-0000037632_2.npz
2941,39,18,0,0,0,0,40,6279826.693238344,474076.175196343,"| 10.00, 0.00, 469400.00|
| 0.00,-10.00, 6284940.00|
| 0.00, 0.00, 1.00|",54S,54,S,32754,-33.62103422370893,140.7205160595389,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_54S_31-0000050176-0000025088_4.npz
944,64,47,20,6,1,0,102,4116648.772513928,234582.7677166389,"| 10.00, 0.00, 233780.00|
| 0.00,-10.00, 4116660.00|
| 0.00, 0.00, 1.00|",50N,50,N,32650,37.15858589015152,114.01113197106628,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_50N_26-0000100352-0000000000_3.npz
397,30,21,11,1,0,0,65,9329288.602542715,171804.51745669337,"| 10.00, 0.00, 171750.00|
| 0.00,-10.00, 9333420.00|
| 0.00, 0.00, 1.00|",23S,23,S,32723,-6.059795183233463,-47.96456956882261,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_23S_29-0000062720-0000000000_2.npz
1010,7,0,0,0,0,0,46,8479470.453737574,796192.6742986456,"| 10.00, 0.00, 796160.00|
| 0.00,-10.00, 8481720.00|
| 0.00, 0.00, 1.00|",19S,19,S,32719,-13.738873757018656,-66.26123823931408,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_19S_29-0000150528-0000062720_4.npz
8873,57,5,1,0,0,0,118,3888617.9112178273,272091.8815620502,"| 10.00, 0.00, 270610.00|
| 0.00,-10.00, 3893650.00|
| 0.00, 0.00, 1.00|",13N,13,N,32613,35.11463574164952,-107.50080020398208,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_13N_26-0000112896-0000000000_4.npz
6960,79,75,38,5,2,0,88,2013013.973971279,547658.3721454733,"| 10.00, 0.00, 547650.00|
| 0.00,-10.00, 2014070.00|
| 0.00, 0.00, 1.00|",44N,44,N,32644,18.20580642260688,81.45071272261961,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_44N_27-0000137984-0000025088_0.npz
7669,0,0,0,0,0,0,1,4363167.712624143,437283.41026131134,"| 10.00, 0.00, 435330.00|
| 0.00,-10.00, 4368270.00|
| 0.00, 0.00, 1.00|",50N,50,N,32650,39.415750610237815,116.271441964884,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_50N_26-0000075264-0000012544_4.npz
3163,0,0,0,0,0,0,109,8882892.879335169,717919.2759011196,"| 10.00, 0.00, 716850.00|
| 0.00,-10.00, 8882900.00|
| 0.00, 0.00, 1.00|",52S,52,S,32752,-10.099772629920684,130.98862846315023,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_52S_29-0000100352-0000050176_3.npz
161,93,24,12,1,0,0,188,5627727.112011061,316104.8716753765,"| 10.00, 0.00, 316100.00|
| 0.00,-10.00, 5631510.00|
| 0.00, 0.00, 1.00|",46N,46,N,32646,50.77211612453107,90.39185104780142,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_46N_25-0000112896-0000000000_0.npz
1103,29,19,7,3,1,0,62,3888127.2049885127,306278.0406842469,"| 10.00, 0.00, 303790.00|
| 0.00,-10.00, 3888140.00|
| 0.00, 0.00, 1.00|",15N,15,N,32615,35.11737209495785,-95.12581577591364,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_15N_26-0000112896-0000000000_3.npz
9131,1,0,0,0,0,0,6,5158815.9331399165,578308.5242183005,"| 10.00, 0.00, 576920.00|
| 0.00,-10.00, 5159590.00|
| 0.00, 0.00, 1.00|",15N,15,N,32615,46.578343041100254,-91.9779808788157,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_15N_25-0000163072-0000025088_0.npz
949,4,0,0,0,0,0,20,6499021.128098097,408882.89219573647,"| 10.00, 0.00, 408880.00|
| 0.00,-10.00, 6503350.00|
| 0.00, 0.00, 1.00|",53S,53,S,32753,-31.640401418166427,134.03909378149365,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_53S_31-0000025088-0000012544_3.npz
872,0,0,0,0,0,0,50,3013054.388138724,653070.9684476168,"| 10.00, 0.00, 650170.00|
| 0.00,-10.00, 3013060.00|
| 0.00, 0.00, 1.00|",17N,17,N,32617,27.231796987416647,-79.45410939365163,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_17N_27-0000037632-0000037632_0.npz
898,18,2,0,0,0,0,58,3529647.452742968,571645.671357449,"| 10.00, 0.00, 568850.00|
| 0.00,-10.00, 3529670.00|
| 0.00, 0.00, 1.00|",30N,30,N,32630,31.900411139629234,-2.242313975504511,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_30N_26-0000150528-0000025088_4.npz
4247,62,12,1,0,0,0,82,1400704.074200081,800148.1199044589,"| 10.00, 0.00, 800120.00|
| 0.00,-10.00, 1404550.00|
| 0.00, 0.00, 1.00|",34N,34,N,32634,12.65620708259863,23.76310759584298,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_34N_28-0000037632-0000062720_1.npz
2153,60,29,15,5,0,0,81,1385413.538680362,478052.4326489575,"| 10.00, 0.00, 478020.00|
| 0.00,-10.00, 1389140.00|
| 0.00, 0.00, 1.00|",16N,16,N,32616,12.532206704157362,-87.20201905519856,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_16N_28-0000037632-0000025088_1.npz
5751,0,0,0,0,0,0,12,1930900.4437936456,514932.6757152024,"| 10.00, 0.00, 510210.00|
| 0.00,-10.00, 1936010.00|
| 0.00, 0.00, 1.00|",36N,36,N,32636,17.46407896572618,33.14063829593855,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_36N_27-0000150528-0000025088_3.npz
5932,0,0,0,0,0,0,4,5276386.339508091,593510.827255339,"| 10.00, 0.00, 591300.00|
| 0.00,-10.00, 5279570.00|
| 0.00, 0.00, 1.00|",36N,36,N,32636,47.634122375707086,34.24480473462765,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_36N_25-0000150528-0000025088_2.npz
9264,41,39,34,14,2,0,47,5587957.063940258,435362.3450091171,"| 10.00, 0.00, 434140.00|
| 0.00,-10.00, 5591380.00|
| 0.00, 0.00, 1.00|",15N,15,N,32615,50.44006675229093,-93.91025857910498,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_15N_25-0000112896-0000012544_4.npz
1074,0,0,0,0,0,0,48,7121181.893837179,489250.3153762485,"| 10.00, 0.00, 487510.00|
| 0.00,-10.00, 7124310.00|
| 0.00, 0.00, 1.00|",35S,35,S,32735,-26.02826200694392,26.892560897253254,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_35S_30-0000125440-0000025088_3.npz
59,8,0,0,0,0,0,76,3475433.8153490536,692560.1261719648,"| 10.00, 0.00, 692530.00|
| 0.00,-10.00, 3478950.00|
| 0.00, 0.00, 1.00|",37N,37,N,32637,31.397536369139765,41.02531027400089,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_37N_26-0000163072-0000037632_0.npz
1325,0,0,0,0,0,0,22,770703.6478360341,782399.4366105953,"| 10.00, 0.00, 778010.00|
| 0.00,-10.00, 770740.00|
| 0.00, 0.00, 1.00|",46N,46,N,32646,6.965540038636696,95.55576849756474,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_46N_28-0000100352-0000037632_3.npz
8672,32,5,1,0,0,0,92,8958677.92037226,820365.8312519826,"| 10.00, 0.00, 820340.00|
| 0.00,-10.00, 8959540.00|
| 0.00, 0.00, 1.00|",50S,50,S,32750,-9.408254742709234,119.91683966660489,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_50S_29-0000100352-0000062720_4.npz
3171,2,0,0,0,0,0,5,3533769.3339369176,574441.6553650347,"| 10.00, 0.00, 574430.00|
| 0.00,-10.00, 3538720.00|
| 0.00, 0.00, 1.00|",39N,39,N,32639,31.93741522397323,51.78756929609174,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_39N_26-0000150528-0000025088_4.npz
4438,11,10,10,9,9,8,48,3808053.960430794,448852.6183004296,"| 10.00, 0.00, 448850.00|
| 0.00,-10.00, 3809890.00|
| 0.00, 0.00, 1.00|",43N,43,N,32643,34.41267014192733,74.44344158594542,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_43N_26-0000125440-0000012544_4.npz
7635,9,0,0,0,0,0,82,4619056.852943899,282518.40851226915,"| 10.00, 0.00, 281360.00|
| 0.00,-10.00, 4619090.00|
| 0.00, 0.00, 1.00|",50N,50,N,32650,41.69358762747702,114.3865761660531,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_50N_26-0000050176-0000000000_0.npz
2069,2,2,2,1,0,0,2,1722648.0863244296,355480.1938643329,"| 10.00, 0.00, 355320.00|
| 0.00,-10.00, 1727690.00|
| 0.00, 0.00, 1.00|",16N,16,N,32616,15.577408221777532,-88.34785499490198,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_16N_28-0000000000-0000012544_3.npz
1967,81,2,0,0,0,0,153,4730550.084373716,739554.7318183914,"| 10.00, 0.00, 739540.00|
| 0.00,-10.00, 4733360.00|
| 0.00, 0.00, 1.00|",12N,12,N,32612,42.69011247959947,-108.07573674513446,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_12N_26-0000037632-0000050176_4.npz
2648,21,6,0,0,0,0,132,5379829.244801593,449868.4403734924,"| 10.00, 0.00, 449840.00|
| 0.00,-10.00, 5384260.00|
| 0.00, 0.00, 1.00|",38N,38,N,32638,48.56954862845689,44.32043919830734,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_38N_25-0000137984-0000012544_4.npz
6996,73,44,22,7,5,3,110,9781951.522946907,329833.81102546444,"| 10.00, 0.00, 328470.00|
| 0.00,-10.00, 9787040.00|
| 0.00, 0.00, 1.00|",37S,37,S,32737,-1.972037689629483,37.47004188511671,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_37S_29-0000012544-0000012544_4.npz
2091,0,0,0,0,0,0,115,2300057.0189313097,626429.9393139742,"| 10.00, 0.00, 626080.00|
| 0.00,-10.00, 2300090.00|
| 0.00, 0.00, 1.00|",16N,16,N,32616,20.796094317531548,-85.78520562980596,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_16N_27-0000112896-0000037632_3.npz
3372,1,0,0,0,0,0,21,8438911.774000252,767560.8740420719,"| 10.00, 0.00, 763750.00|
| 0.00,-10.00, 8438930.00|
| 0.00, 0.00, 1.00|",23S,23,S,32723,-14.108059471637532,-42.52189596746575,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_23S_30-0000000000-0000050176_3.npz
5934,5,1,0,0,0,0,56,4987309.045669781,549934.8722185398,"| 10.00, 0.00, 549920.00|
| 0.00,-10.00, 4988920.00|
| 0.00, 0.00, 1.00|",36N,36,N,32636,45.03747637420368,33.633981703800245,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_36N_26-0000012544-0000025088_2.npz
672,14,1,0,0,0,0,62,2947755.674601819,310954.0684238755,"| 10.00, 0.00, 310900.00|
| 0.00,-10.00, 2950360.00|
| 0.00, 0.00, 1.00|",32N,32,N,32632,26.63808264921372,7.10083892339868,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_32N_27-0000050176-0000012544_1.npz
8382,13,0,0,0,0,0,228,4420489.801411775,448436.2542461465,"| 10.00, 0.00, 448400.00|
| 0.00,-10.00, 4424880.00|
| 0.00, 0.00, 1.00|",19S,19,S,32719,-50.36540106238054,-69.72500339705203,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_19S_32-0000062720-0000012544_3.npz
7031,39,4,0,0,0,0,56,9911714.108929334,421779.4948262585,"| 10.00, 0.00, 421760.00|
| 0.00,-10.00, 9914290.00|
| 0.00, 0.00, 1.00|",37S,37,S,32737,-0.7986891119173275,38.29700197326525,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_37S_29-0000000000-0000025088_3.npz
3541,68,22,9,3,0,0,88,909329.271718096,419971.45986579993,"| 10.00, 0.00, 419590.00|
| 0.00,-10.00, 909360.00|
| 0.00, 0.00, 1.00|",20N,20,N,32620,8.225765070653354,-63.726603699429134,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_20N_28-0000087808-0000025088_2.npz
3314,0,0,0,0,0,0,85,5271346.5623967685,617645.1229691039,"| 10.00, 0.00, 616920.00|
| 0.00,-10.00, 5271380.00|
| 0.00, 0.00, 1.00|",39N,39,N,32639,47.58485736842009,52.56461369257122,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_39N_25-0000150528-0000025088_4.npz
2238,155,59,4,0,0,0,187,5695414.253616748,596054.0814411676,"| 10.00, 0.00, 596040.00|
| 0.00,-10.00, 5695560.00|
| 0.00, 0.00, 1.00|",16N,16,N,32616,51.401812949615625,-85.61912506039644,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_16N_25-0000062720-0000025088_3.npz
5836,14,8,7,3,0,0,204,5568955.613374583,535515.5916599815,"| 10.00, 0.00, 535510.00|
| 0.00,-10.00, 5573480.00|
| 0.00, 0.00, 1.00|",36N,36,N,32636,50.27166901466714,33.49837872791855,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_36N_25-0000112896-0000025088_2.npz
7117,26,0,0,0,0,0,62,1514579.3010837848,403583.59840575664,"| 10.00, 0.00, 398710.00|
| 0.00,-10.00, 1514590.00|
| 0.00, 0.00, 1.00|",33N,33,N,32633,13.698674631006796,14.108361032003785,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_33N_28-0000025088-0000012544_4.npz
7971,3,0,0,0,0,0,71,3177645.2768295067,777357.1895114325,"| 10.00, 0.00, 775090.00|
| 0.00,-10.00, 3177680.00|
| 0.00, 0.00, 1.00|",40N,40,N,32640,28.696348484008105,59.838722830473785,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_40N_27-0000025088-0000050176_0.npz
4816,22,0,0,0,0,0,108,6621817.568835423,326188.98616059724,"| 10.00, 0.00, 326170.00|
| 0.00,-10.00, 6622560.00|
| 0.00, 0.00, 1.00|",34S,34,S,32734,-30.523417611888103,19.188436938338214,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_34S_31-0000012544-0000000000_0.npz
2311,104,63,42,12,4,0,130,6882944.507017882,747878.8271261869,"| 10.00, 0.00, 747870.00|
| 0.00,-10.00, 6883920.00|
| 0.00, 0.00, 1.00|",21S,21,S,32721,-28.155948802439653,-54.475733417797,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_21S_30-0000150528-0000050176_4.npz
3749,1,1,0,0,0,0,42,3426871.227831225,674911.4818932157,"| 10.00, 0.00, 674180.00|
| 0.00,-10.00, 3430870.00|
| 0.00, 0.00, 1.00|",42N,42,N,32642,30.96238090980837,70.83131852180517,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_42N_27-0000000000-0000037632_3.npz
417,0,0,0,0,0,0,87,1050531.2969224325,311596.34830759023,"| 10.00, 0.00, 309890.00|
| 0.00,-10.00, 1055630.00|
| 0.00, 0.00, 1.00|",59N,59,N,32659,9.499402566475007,169.28372460095653,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_59N_28-0000050176-0000012544_2.npz
4010,0,0,0,0,0,0,23,3573825.963620959,717370.0469777634,"| 10.00, 0.00, 717340.00|
| 0.00,-10.00, 3578070.00|
| 0.00, 0.00, 1.00|",11N,11,N,32611,32.28013256273191,-114.69192477182156,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_11N_26-0000150528-0000050176_1.npz
2234,35,25,18,5,1,0,58,1530211.1431592745,486168.55241973023,"| 10.00, 0.00, 486110.00|
| 0.00,-10.00, 1532600.00|
| 0.00, 0.00, 1.00|",16N,16,N,32616,13.841593492615187,-87.12799261538002,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_16N_28-0000025088-0000025088_2.npz
1168,0,0,0,0,0,0,111,2192520.451588846,721682.4977461565,"| 10.00, 0.00, 721650.00|
| 0.00,-10.00, 2197530.00|
| 0.00, 0.00, 1.00|",48N,48,N,32648,19.81610805971305,107.11640909255574,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_48N_27-0000125440-0000050176_1.npz
5261,32,2,0,0,0,0,100,1160781.9915971558,633704.8030324238,"| 10.00, 0.00, 633540.00|
| 0.00,-10.00, 1165860.00|
| 0.00, 0.00, 1.00|",35N,35,N,32635,10.49843635144081,28.22180535720485,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_35N_28-0000062720-0000037632_4.npz
9085,0,0,0,0,0,0,40,1313510.6683165038,225705.2484289356,"| 10.00, 0.00, 223990.00|
| 0.00,-10.00, 1318620.00|
| 0.00, 0.00, 1.00|",18N,18,N,32618,11.870830029573284,-77.51778315338991,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_18N_28-0000000000-0000000000_0.npz
4341,0,0,0,0,0,0,2,1296190.0961138024,471384.298836391,"| 10.00, 0.00, 471380.00|
| 0.00,-10.00, 1301260.00|
| 0.00, 0.00, 1.00|",43N,43,N,32643,11.725287575658772,74.73739456896911,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_43N_28-0000037632-0000025088_2.npz
3312,0,0,0,0,0,0,86,5481592.368004577,328381.48610817123,"| 10.00, 0.00, 328380.00|
| 0.00,-10.00, 5484950.00|
| 0.00, 0.00, 1.00|",39N,39,N,32639,49.46271670725663,48.63152152046071,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_39N_25-0000125440-0000000000_2.npz
4879,95,86,3,0,0,0,104,8440709.029830754,585753.1928968908,"| 10.00, 0.00, 584170.00|
| 0.00,-10.00, 8440740.00|
| 0.00, 0.00, 1.00|",34S,34,S,32734,-14.103257336831494,21.79441226452789,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_34S_30-0000000000-0000037632_2.npz
4574,52,7,0,0,0,0,66,2650068.892199047,722670.942199818,"| 10.00, 0.00, 722650.00|
| 0.00,-10.00, 2653050.00|
| 0.00, 0.00, 1.00|",32N,32,N,32632,23.9468546527951,11.187992877946972,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_32N_27-0000075264-0000050176_4.npz
569,0,0,0,0,0,0,49,3323198.967839611,502179.78675371467,"| 10.00, 0.00, 501490.00|
| 0.00,-10.00, 3323210.00|
| 0.00, 0.00, 1.00|",47N,47,N,32647,30.039829096693047,99.02260974982158,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_47N_27-0000012544-0000025088_2.npz
3912,0,0,0,0,0,0,9,5019699.675922513,363964.0404889977,"| 10.00, 0.00, 363930.00|
| 0.00,-10.00, 5024570.00|
| 0.00, 0.00, 1.00|",11N,11,N,32611,45.31761561156367,-118.7356279774876,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_11N_26-0000000000-0000012544_4.npz
7194,47,34,17,6,0,0,52,752630.0870730658,399182.9679577462,"| 10.00, 0.00, 399170.00|
| 0.00,-10.00, 754910.00|
| 0.00, 0.00, 1.00|",33N,33,N,32633,6.808098678550717,14.08762952483418,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_33N_28-0000100352-0000012544_4.npz
2277,28,20,17,8,4,1,28,9283597.394200493,168956.50755402894,"| 10.00, 0.00, 167910.00|
| 0.00,-10.00, 9283640.00|
| 0.00, 0.00, 1.00|",21S,21,S,32721,-6.4724202011125564,-59.99262463391652,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_21S_29-0000062720-0000000000_1.npz
2404,0,0,0,0,0,0,86,203573.46475957948,715542.7804982781,"| 10.00, 0.00, 715530.00|
| 0.00,-10.00, 204530.00|
| 0.00, 0.00, 1.00|",38N,38,N,32638,1.8407271545278927,46.93765074817836,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_38N_28-0000150528-0000050176_4.npz
308,8,8,8,8,7,4,8,9234730.64787384,797596.6105684768,"| 10.00, 0.00, 797580.00|
| 0.00,-10.00, 9239520.00|
| 0.00, 0.00, 1.00|",20S,20,S,32720,-6.915672756458409,-60.30707430619916,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_20S_29-0000075264-0000062720_4.npz
660,0,0,0,0,0,0,84,2700985.5152380187,704098.0516198504,"| 10.00, 0.00, 704080.00|
| 0.00,-10.00, 2703680.00|
| 0.00, 0.00, 1.00|",28N,28,N,32628,24.408944849015484,-12.98721681067067,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_28N_27-0000050176-0000050176_0.npz
8472,0,0,0,0,0,0,97,4255027.015733164,667294.0686936583,"| 10.00, 0.00, 666470.00|
| 0.00,-10.00, 4255050.00|
| 0.00, 0.00, 1.00|",54N,54,N,32654,38.4278500006094,142.91656421452998,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_54N_26-0000075264-0000037632_1.npz
4780,1,0,0,0,0,0,1,6389268.632377107,515070.0802139888,"| 10.00, 0.00, 511850.00|
| 0.00,-10.00, 6393680.00|
| 0.00, 0.00, 1.00|",34S,34,S,32734,-32.63405985752387,21.16066251133969,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_34S_31-0000037632-0000025088_0.npz
7289,8,0,0,0,0,0,34,2205554.635017417,308718.0152276813,"| 10.00, 0.00, 305130.00|
| 0.00,-10.00, 2210670.00|
| 0.00, 0.00, 1.00|",33N,33,N,32633,19.937039342110594,13.1723569009204,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_33N_27-0000112896-0000012544_2.npz
957,20,20,13,4,0,0,25,8557975.670311091,582060.0170239725,"| 10.00, 0.00, 579470.00|
| 0.00,-10.00, 8557980.00|
| 0.00, 0.00, 1.00|",35S,35,S,32735,-13.04310011431457,27.75683340276503,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_35S_29-0000137984-0000037632_0.npz
418,0,0,0,0,0,0,66,2183061.1990577043,666222.6859769651,"| 10.00, 0.00, 666220.00|
| 0.00,-10.00, 2185170.00|
| 0.00, 0.00, 1.00|",29N,29,N,32629,19.736149508006875,-7.413736419065207,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_29N_27-0000125440-0000037632_2.npz
5416,0,0,0,0,0,0,59,2983421.870873664,365465.6607928935,"| 10.00, 0.00, 362590.00|
| 0.00,-10.00, 2988530.00|
| 0.00, 0.00, 1.00|",28N,28,N,32628,26.966277121411416,-16.355506208751656,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_28N_27-0000025088-0000012544_0.npz
5,0,0,0,0,0,0,138,3366452.065909669,668660.5324111918,"| 10.00, 0.00, 668650.00|
| 0.00,-10.00, 3371500.00|
| 0.00, 0.00, 1.00|",37N,37,N,32637,30.41834838623989,40.75600318907957,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_37N_27-0000000000-0000037632_2.npz
5583,4,4,3,2,1,0,81,2891559.9443804463,422656.0458065328,"| 10.00, 0.00, 420620.00|
| 0.00,-10.00, 2891570.00|
| 0.00, 0.00, 1.00|",49N,49,N,32649,26.141279836313554,110.2262473148568,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_49N_27-0000050176-0000012544_4.npz
847,26,2,1,0,0,0,48,4425252.790107383,665960.3992861949,"| 10.00, 0.00, 663140.00|
| 0.00,-10.00, 4430350.00|
| 0.00, 0.00, 1.00|",36N,36,N,32636,39.961147544901976,34.9430808747507,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_36N_26-0000062720-0000037632_1.npz
6596,140,0,0,0,0,0,198,6362473.286563292,498226.4466914064,"| 10.00, 0.00, 497330.00|
| 0.00,-10.00, 6367560.00|
| 0.00, 0.00, 1.00|",53S,53,S,32753,-32.87587484312855,134.98104092776168,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_53S_31-0000037632-0000025088_4.npz
13,0,0,0,0,0,0,114,3573667.576685144,402110.8111236218,"| 10.00, 0.00, 402050.00|
| 0.00,-10.00, 3573670.00|
| 0.00, 0.00, 1.00|",37N,37,N,32637,32.29552364048312,37.960321907189616,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_37N_26-0000150528-0000012544_3.npz
5793,7,0,0,0,0,0,81,4093286.17724378,755243.3647266278,"| 10.00, 0.00, 755220.00|
| 0.00,-10.00, 4096830.00|
| 0.00, 0.00, 1.00|",36N,36,N,32636,36.951085609282536,35.86650447319023,/home/ubuntu/work/satellite_data/sentinel_pauls_paper/samples/sentinel_1_2_worldwide_utm_36N_26-0000100352-0000050176_4.npz
1816,1,0,0,0,0,0,1,8081744.793729683,788012.088543224,"| 10.00, 0.00, 785920.00|
| 0.00,-10.00, 8086570.00|
